etf,component,etf_market,component_market,replace_type,quantity,amount
510131,601169,SH,SH,1,7800,0.0
510131,601198,SH,SH,1,700,0.0
510131,601225,SH,SH,1,2100,0.0
510131,601229,SH,SH,1,3800,0.0
510131,601233,SH,SH,1,600,0.0
510131,601238,SH,SH,1,500,0.0
510131,601298,SH,SH,1,300,0.0
510131,601377,SH,SH,1,2500,0.0
510131,601555,SH,SH,1,1600,0.0
510131,601577,SH,SH,1,500,0.0
510131,601598,SH,SH,1,800,0.0
510131,601600,SH,SH,1,3500,0.0
510131,601607,SH,SH,1,600,0.0
510131,601615,SH,SH,1,100,0.0
510131,601618,SH,SH,1,3800,0.0
510131,601633,SH,SH,1,600,0.0
510131,601669,SH,SH,1,4000,0.0
510131,601698,SH,SH,1,200,0.0
510131,601727,SH,SH,1,1900,0.0
510131,601788,SH,SH,1,1000,0.0
510131,601800,SH,SH,1,1200,0.0
510131,601838,SH,SH,1,1000,0.0
510131,601860,SH,SH,1,200,0.0
510131,601877,SH,SH,1,600,0.0
510131,601878,SH,SH,1,700,0.0
510131,601881,SH,SH,1,700,0.0
510131,601899,SH,SH,1,7300,0.0
510131,601901,SH,SH,1,2200,0.0
510131,601933,SH,SH,1,2000,0.0
510131,601985,SH,SH,1,3300,0.0
510131,601990,SH,SH,1,900,0.0
510131,601997,SH,SH,1,1400,0.0
510131,601998,SH,SH,1,1600,0.0
510131,603019,SH,SH,1,500,0.0
510131,603160,SH,SH,1,100,0.0
510131,603288,SH,SH,1,500,0.0
510131,603317,SH,SH,2,100,4769.0
510131,603369,SH,SH,1,300,0.0
510131,603589,SH,SH,1,200,0.0
510131,603799,SH,SH,1,400,0.0
510131,603833,SH,SH,1,100,0.0
510131,603983,SH,SH,2,100,8107.0
510131,603986,SH,SH,1,100,0.0
510121,600011,SH,SH,1,1100,0.0
510121,600025,SH,SH,1,400,0.0
510121,600031,SH,SH,1,1400,0.0
510121,600038,SH,SH,1,100,0.0
510121,600050,SH,SH,1,2300,0.0
510121,600066,SH,SH,1,300,0.0
510121,600068,SH,SH,1,700,0.0
510121,600085,SH,SH,1,100,0.0
510121,600089,SH,SH,1,900,0.0
510121,600104,SH,SH,1,900,0.0
510121,600118,SH,SH,1,100,0.0
510121,600150,SH,SH,1,200,0.0
510121,600160,SH,SH,1,300,0.0
510121,600183,SH,SH,1,300,0.0
510121,600196,SH,SH,1,200,0.0
510121,600271,SH,SH,1,300,0.0
510121,600276,SH,SH,1,900,0.0
510121,600298,SH,SH,1,100,0.0
510121,600309,SH,SH,1,400,0.0
510121,600332,SH,SH,1,100,0.0
510121,600346,SH,SH,1,500,0.0
510121,600352,SH,SH,1,600,0.0
510121,600406,SH,SH,1,600,0.0
510121,600426,SH,SH,1,300,0.0
510121,600436,SH,SH,1,100,0.0
510121,600438,SH,SH,1,600,0.0
510121,600446,SH,SH,1,100,0.0
510121,600460,SH,SH,1,200,0.0
510121,600482,SH,SH,1,200,0.0
510121,600487,SH,SH,1,300,0.0
510121,600498,SH,SH,1,200,0.0
510121,600519,SH,SH,1,100,0.0
510121,600521,SH,SH,1,200,0.0
510121,600522,SH,SH,1,600,0.0
510121,600528,SH,SH,1,300,0.0
510121,600535,SH,SH,1,200,0.0
510121,600536,SH,SH,1,100,0.0
510121,600566,SH,SH,1,100,0.0
510121,600570,SH,SH,1,200,0.0
510121,600572,SH,SH,1,500,0.0
510121,600584,SH,SH,1,300,0.0
510121,600588,SH,SH,1,400,0.0
510121,600600,SH,SH,1,100,0.0
510121,600637,SH,SH,1,500,0.0
510121,600690,SH,SH,1,900,0.0
510121,600699,SH,SH,1,200,0.0
510121,600703,SH,SH,1,600,0.0
510121,600733,SH,SH,1,300,0.0
510121,600739,SH,SH,1,300,0.0
510121,600741,SH,SH,1,400,0.0
510121,600745,SH,SH,1,100,0.0
510121,600760,SH,SH,1,100,0.0
510121,600776,SH,SH,1,100,0.0
510121,600795,SH,SH,1,2900,0.0
510121,600804,SH,SH,1,300,0.0
510121,600809,SH,SH,1,100,0.0
510121,600867,SH,SH,1,300,0.0
510121,600875,SH,SH,1,300,0.0
510121,600879,SH,SH,1,500,0.0
510121,600884,SH,SH,1,200,0.0
510121,600886,SH,SH,1,800,0.0
510121,600887,SH,SH,1,1500,0.0
510121,600893,SH,SH,1,200,0.0
510121,600900,SH,SH,1,2100,0.0
510121,600977,SH,SH,1,200,0.0
510121,600989,SH,SH,1,200,0.0
510121,601117,SH,SH,1,600,0.0
510121,601138,SH,SH,1,400,0.0
510121,601186,SH,SH,1,1100,0.0
510121,601216,SH,SH,1,800,0.0
510121,601233,SH,SH,1,300,0.0
510121,601238,SH,SH,1,200,0.0
510121,601360,SH,SH,1,100,0.0
510121,601390,SH,SH,1,2000,0.0
510121,601607,SH,SH,1,300,0.0
510121,601615,SH,SH,1,100,0.0
510121,601618,SH,SH,1,1700,0.0
510121,601633,SH,SH,1,300,0.0
510121,601668,SH,SH,1,5100,0.0
510121,601669,SH,SH,1,1900,0.0
510121,601698,SH,SH,1,100,0.0
510121,601727,SH,SH,1,900,0.0
510121,601766,SH,SH,1,2400,0.0
510121,601800,SH,SH,1,600,0.0
510121,601877,SH,SH,1,300,0.0
510121,601888,SH,SH,1,200,0.0
510121,601933,SH,SH,1,900,0.0
510121,601985,SH,SH,1,1500,0.0
510121,601989,SH,SH,1,2200,0.0
510121,603000,SH,SH,1,100,0.0
510121,603019,SH,SH,1,200,0.0
510121,603160,SH,SH,2,100,22870.0
510121,603259,SH,SH,1,300,0.0
510121,603260,SH,SH,2,100,2474.0
510121,603288,SH,SH,1,200,0.0
510121,603369,SH,SH,1,100,0.0
510121,603501,SH,SH,2,100,18305.0
510121,603712,SH,SH,2,100,2949.0
510121,603858,SH,SH,1,100,0.0
510121,603986,SH,SH,1,100,0.0
510111,600000,SH,SH,1,3000,0.0
510111,600009,SH,SH,1,200,0.0
510111,600010,SH,SH,1,5900,0.0
510111,600016,SH,SH,1,6400,0.0
510111,600019,SH,SH,1,2300,0.0
510111,600028,SH,SH,1,3500,0.0
510111,600029,SH,SH,1,1100,0.0
510111,600030,SH,SH,1,2200,0.0
510111,600036,SH,SH,1,2700,0.0
510111,600048,SH,SH,1,1800,0.0
510111,600111,SH,SH,1,600,0.0
510111,600340,SH,SH,1,300,0.0
510111,600516,SH,SH,1,600,0.0
510111,600547,SH,SH,1,300,0.0
510111,600585,SH,SH,1,500,0.0
510111,600606,SH,SH,1,900,0.0
510111,600837,SH,SH,1,2100,0.0
510111,600999,SH,SH,1,700,0.0
510111,601006,SH,SH,1,1500,0.0
510111,601009,SH,SH,1,1600,0.0
510111,601012,SH,SH,1,700,0.0
510111,601066,SH,SH,1,100,0.0
510111,601088,SH,SH,1,900,0.0
510111,601108,SH,SH,1,600,0.0
510111,601111,SH,SH,1,800,0.0
510111,601155,SH,SH,1,200,0.0
510111,601162,SH,SH,1,200,0.0
510111,601166,SH,SH,1,3800,0.0
510111,601169,SH,SH,1,3800,0.0
510111,601211,SH,SH,1,1200,0.0
510111,601225,SH,SH,1,1000,0.0
510111,601229,SH,SH,1,1800,0.0
510111,601236,SH,SH,1,100,0.0
510111,601288,SH,SH,1,9900,0.0
510111,601318,SH,SH,1,2800,0.0
510111,601319,SH,SH,1,300,0.0
510111,601328,SH,SH,1,7100,0.0
510111,601336,SH,SH,1,200,0.0
510111,601398,SH,SH,1,5600,0.0
510111,601601,SH,SH,1,800,0.0
510111,601628,SH,SH,1,400,0.0
510111,601688,SH,SH,1,1100,0.0
510111,601818,SH,SH,1,4100,0.0
510111,601857,SH,SH,1,2500,0.0
510111,601881,SH,SH,1,300,0.0
510111,601899,SH,SH,1,3500,0.0
510111,601939,SH,SH,1,1700,0.0
510111,601988,SH,SH,1,5400,0.0
510111,603799,SH,SH,1,200,0.0
510111,603993,SH,SH,1,1800,0.0
510091,600000,SH,SH,1,2900,0.0
510091,600004,SH,SH,1,300,0.0
510091,600019,SH,SH,1,2200,0.0
510091,600021,SH,SH,1,300,0.0
510091,600029,SH,SH,1,1100,0.0
510091,600036,SH,SH,1,2500,0.0
510091,600048,SH,SH,1,1800,0.0
510091,600050,SH,SH,1,2300,0.0
510091,600056,SH,SH,1,100,0.0
510091,600060,SH,SH,1,200,0.0
510091,600062,SH,SH,1,100,0.0
510091,600064,SH,SH,1,200,0.0
510091,600066,SH,SH,1,300,0.0
510091,600068,SH,SH,1,700,0.0
510091,600085,SH,SH,1,100,0.0
510091,600104,SH,SH,1,900,0.0
510091,600109,SH,SH,1,600,0.0
510091,600115,SH,SH,1,1100,0.0
510091,600123,SH,SH,1,200,0.0
510091,600138,SH,SH,1,100,0.0
510091,600141,SH,SH,1,100,0.0
510091,600153,SH,SH,1,300,0.0
510091,600161,SH,SH,1,100,0.0
510091,600176,SH,SH,1,500,0.0
510091,600177,SH,SH,1,700,0.0
510091,600188,SH,SH,1,200,0.0
510091,600195,SH,SH,1,100,0.0
510091,600196,SH,SH,1,200,0.0
510091,600266,SH,SH,1,300,0.0
510091,600271,SH,SH,1,300,0.0
510091,600309,SH,SH,1,400,0.0
510091,600325,SH,SH,1,400,0.0
510091,600332,SH,SH,1,100,0.0
510091,600335,SH,SH,1,100,0.0
510091,600362,SH,SH,1,300,0.0
510091,600373,SH,SH,1,200,0.0
510091,600376,SH,SH,1,300,0.0
510091,600383,SH,SH,1,600,0.0
510091,600406,SH,SH,1,600,0.0
510091,600422,SH,SH,1,100,0.0
510091,600436,SH,SH,1,100,0.0
510091,600458,SH,SH,1,100,0.0
510091,600498,SH,SH,1,200,0.0
510091,600502,SH,SH,1,300,0.0
510091,600511,SH,SH,1,100,0.0
510091,600528,SH,SH,1,300,0.0
510091,600535,SH,SH,1,200,0.0
510091,600549,SH,SH,1,200,0.0
510091,600566,SH,SH,1,100,0.0
510091,600582,SH,SH,1,400,0.0
510091,600588,SH,SH,1,400,0.0
510091,600597,SH,SH,1,200,0.0
510091,600600,SH,SH,1,100,0.0
510091,600660,SH,SH,1,300,0.0
510091,600663,SH,SH,1,200,0.0
510091,600685,SH,SH,1,100,0.0
510091,600690,SH,SH,1,900,0.0
510091,600704,SH,SH,1,600,0.0
510091,600708,SH,SH,1,300,0.0
510091,600718,SH,SH,1,200,0.0
510091,600741,SH,SH,1,400,0.0
510091,600748,SH,SH,1,200,0.0
510091,600750,SH,SH,1,100,0.0
510091,600755,SH,SH,1,300,0.0
510091,600835,SH,SH,1,100,0.0
510091,600875,SH,SH,1,300,0.0
510091,600879,SH,SH,1,500,0.0
510091,600886,SH,SH,1,800,0.0
510091,600990,SH,SH,1,100,0.0
510091,600993,SH,SH,1,100,0.0
510091,600999,SH,SH,1,700,0.0
510091,601009,SH,SH,1,1500,0.0
510091,601088,SH,SH,1,800,0.0
510091,601111,SH,SH,1,700,0.0
510091,601166,SH,SH,1,3600,0.0
510091,601186,SH,SH,1,1100,0.0
510091,601229,SH,SH,1,1700,0.0
510091,601238,SH,SH,1,200,0.0
510091,601318,SH,SH,1,2600,0.0
510091,601328,SH,SH,1,6700,0.0
510091,601336,SH,SH,1,200,0.0
510091,601390,SH,SH,1,2000,0.0
510091,601555,SH,SH,1,800,0.0
510091,601598,SH,SH,1,400,0.0
510091,601601,SH,SH,1,800,0.0
510091,601607,SH,SH,1,300,0.0
510091,601611,SH,SH,1,200,0.0
510091,601628,SH,SH,1,400,0.0
510091,601668,SH,SH,1,5100,0.0
510091,601669,SH,SH,1,1900,0.0
510091,601800,SH,SH,1,600,0.0
510091,601869,SH,SH,1,100,0.0
510091,601877,SH,SH,1,300,0.0
510091,601998,SH,SH,1,800,0.0
510091,603018,SH,SH,1,100,0.0
510091,603365,SH,SH,1,100,0.0
510091,603444,SH,SH,1,100,0.0
510091,603515,SH,SH,1,100,0.0
510091,603708,SH,SH,1,100,0.0
510091,603883,SH,SH,1,100,0.0
510071,600031,SH,SH,1,3400,0.0
510071,600066,SH,SH,1,800,0.0
510071,600089,SH,SH,1,2200,0.0
510071,600109,SH,SH,1,1400,0.0
510071,600155,SH,SH,1,400,0.0
510071,600196,SH,SH,1,600,0.0
510071,600208,SH,SH,1,2500,0.0
510071,600256,SH,SH,1,2400,0.0
510071,600276,SH,SH,1,1800,0.0
510071,600340,SH,SH,1,700,0.0
510071,600346,SH,SH,1,1200,0.0
510071,600352,SH,SH,1,1500,0.0
510071,600438,SH,SH,1,1500,0.0
510071,600446,SH,SH,1,400,0.0
510071,600460,SH,SH,1,500,0.0
510071,600487,SH,SH,1,800,0.0
510071,600516,SH,SH,1,1300,0.0
510071,600521,SH,SH,1,400,0.0
510071,600522,SH,SH,1,1400,0.0
510071,600535,SH,SH,1,500,0.0
510071,600570,SH,SH,1,500,0.0
510071,600572,SH,SH,1,1100,0.0
510071,600588,SH,SH,1,1000,0.0
510071,600660,SH,SH,1,800,0.0
510071,600699,SH,SH,1,500,0.0
510071,600703,SH,SH,1,1400,0.0
510071,600745,SH,SH,1,200,0.0
510071,600804,SH,SH,1,800,0.0
510071,600816,SH,SH,2,1300,2457.0
510071,600867,SH,SH,1,800,0.0
510071,600872,SH,SH,1,300,0.0
510071,600884,SH,SH,1,500,0.0
510071,600989,SH,SH,1,500,0.0
510071,601012,SH,SH,1,1500,0.0
510071,601138,SH,SH,1,1000,0.0
510071,601155,SH,SH,1,500,0.0
510071,601216,SH,SH,1,2000,0.0
510071,601233,SH,SH,1,600,0.0
510071,601360,SH,SH,1,200,0.0
510071,601615,SH,SH,1,200,0.0
510071,601633,SH,SH,1,700,0.0
510071,601877,SH,SH,1,600,0.0
510071,601933,SH,SH,1,2200,0.0
510071,603160,SH,SH,1,100,0.0
510071,603288,SH,SH,1,600,0.0
510071,603444,SH,SH,2,100,39400.0
510071,603501,SH,SH,1,100,0.0
510071,603799,SH,SH,1,400,0.0
510071,603986,SH,SH,1,200,0.0
510071,603993,SH,SH,1,4100,0.0
510061,600019,SH,SH,1,5600,0.0
510061,600028,SH,SH,1,8400,0.0
510061,600029,SH,SH,1,2700,0.0
510061,600030,SH,SH,1,5300,0.0
510061,600036,SH,SH,1,6500,0.0
510061,600048,SH,SH,1,4500,0.0
510061,600050,SH,SH,1,5800,0.0
510061,600115,SH,SH,1,2800,0.0
510061,600176,SH,SH,1,1300,0.0
510061,600271,SH,SH,1,700,0.0
510061,600392,SH,SH,1,700,0.0
510061,600406,SH,SH,1,1500,0.0
510061,600489,SH,SH,1,1200,0.0
510061,600498,SH,SH,1,400,0.0
510061,600705,SH,SH,1,3400,0.0
510061,600760,SH,SH,1,300,0.0
510061,600886,SH,SH,1,2100,0.0
510061,600893,SH,SH,1,600,0.0
510061,600900,SH,SH,1,5500,0.0
510061,600968,SH,SH,1,1300,0.0
510061,600999,SH,SH,1,1800,0.0
510061,601006,SH,SH,1,3700,0.0
510061,601088,SH,SH,1,2100,0.0
510061,601111,SH,SH,1,1900,0.0
510061,601186,SH,SH,1,2900,0.0
510061,601236,SH,SH,1,200,0.0
510061,601288,SH,SH,1,27100,0.0
510061,601319,SH,SH,1,700,0.0
510061,601328,SH,SH,1,19500,0.0
510061,601336,SH,SH,1,500,0.0
510061,601390,SH,SH,1,5100,0.0
510061,601398,SH,SH,2,100,524.0
510061,601600,SH,SH,1,4100,0.0
510061,601601,SH,SH,1,2000,0.0
510061,601618,SH,SH,1,4500,0.0
510061,601628,SH,SH,1,1000,0.0
510061,601668,SH,SH,1,13200,0.0
510061,601698,SH,SH,1,300,0.0
510061,601766,SH,SH,1,6100,0.0
510061,601788,SH,SH,1,1200,0.0
510061,601800,SH,SH,1,1500,0.0
510061,601818,SH,SH,1,12100,0.0
510061,601857,SH,SH,1,6100,0.0
510061,601881,SH,SH,1,800,0.0
510061,601888,SH,SH,1,600,0.0
510061,601939,SH,SH,1,6900,0.0
510061,601985,SH,SH,1,3900,0.0
510061,601988,SH,SH,1,18400,0.0
510061,601989,SH,SH,1,5700,0.0
510061,601998,SH,SH,1,3300,0.0
510051,600000,SH,SH,1,5300,0.0
510051,600009,SH,SH,1,400,0.0
510051,600016,SH,SH,1,11100,0.0
510051,600028,SH,SH,1,6100,0.0
510051,600030,SH,SH,1,3900,0.0
510051,600031,SH,SH,1,2700,0.0
510051,600036,SH,SH,1,4700,0.0
510051,600048,SH,SH,1,3200,0.0
510051,600050,SH,SH,1,4200,0.0
510051,600104,SH,SH,1,1600,0.0
510051,600196,SH,SH,1,500,0.0
510051,600276,SH,SH,1,1700,0.0
510051,600309,SH,SH,1,700,0.0
510051,600340,SH,SH,1,500,0.0
510051,600519,SH,SH,1,200,0.0
510051,600547,SH,SH,1,500,0.0
510051,600585,SH,SH,1,900,0.0
510051,600690,SH,SH,1,1700,0.0
510051,600703,SH,SH,1,1100,0.0
510051,600837,SH,SH,1,3700,0.0
510051,600887,SH,SH,1,2800,0.0
510051,601012,SH,SH,1,1200,0.0
510051,601066,SH,SH,1,200,0.0
510051,601088,SH,SH,1,1500,0.0
510051,601111,SH,SH,1,1200,0.0
510051,601138,SH,SH,1,800,0.0
510051,601166,SH,SH,1,6500,0.0
510051,601186,SH,SH,1,2100,0.0
510051,601211,SH,SH,1,2000,0.0
510051,601236,SH,SH,1,200,0.0
510051,601288,SH,SH,1,17000,0.0
510051,601318,SH,SH,1,4900,0.0
510051,601319,SH,SH,1,500,0.0
510051,601328,SH,SH,1,12500,0.0
510051,601336,SH,SH,1,400,0.0
510051,601390,SH,SH,1,3300,0.0
510051,601398,SH,SH,1,10500,0.0
510051,601601,SH,SH,1,1400,0.0
510051,601628,SH,SH,1,800,0.0
510051,601668,SH,SH,1,9600,0.0
510051,601688,SH,SH,1,2100,0.0
510051,601766,SH,SH,1,4000,0.0
510051,601818,SH,SH,1,7200,0.0
510051,601857,SH,SH,1,4400,0.0
510051,601888,SH,SH,1,400,0.0
510051,601939,SH,SH,1,2700,0.0
510051,601988,SH,SH,1,9600,0.0
510051,601989,SH,SH,1,4200,0.0
510051,603259,SH,SH,1,500,0.0
510051,603993,SH,SH,1,3200,0.0
510031,600000,SH,SH,1,8000,0.0
510031,600015,SH,SH,1,4200,0.0
510031,600016,SH,SH,1,17000,0.0
510031,600019,SH,SH,1,6100,0.0
510031,600025,SH,SH,1,1200,0.0
510031,600028,SH,SH,1,9200,0.0
510031,600036,SH,SH,1,7100,0.0
510031,600048,SH,SH,1,4900,0.0
510031,600050,SH,SH,1,6400,0.0
510031,600066,SH,SH,1,900,0.0
510031,600068,SH,SH,1,1900,0.0
510031,600089,SH,SH,1,2500,0.0
510031,600104,SH,SH,1,2400,0.0
510031,600177,SH,SH,1,1900,0.0
510031,600188,SH,SH,1,600,0.0
510031,600208,SH,SH,1,2900,0.0
510031,600309,SH,SH,1,1100,0.0
510031,600340,SH,SH,1,800,0.0
510031,600362,SH,SH,1,700,0.0
510031,600383,SH,SH,1,1500,0.0
510031,600585,SH,SH,1,1400,0.0
510031,600606,SH,SH,1,2500,0.0
510031,600741,SH,SH,1,1100,0.0
510031,600795,SH,SH,1,8100,0.0
510031,600886,SH,SH,1,2300,0.0
510031,600900,SH,SH,1,6000,0.0
510031,600919,SH,SH,1,6300,0.0
510031,600926,SH,SH,1,1600,0.0
510031,600999,SH,SH,1,2000,0.0
510031,601006,SH,SH,1,4100,0.0
510031,601009,SH,SH,1,4100,0.0
510031,601088,SH,SH,1,2300,0.0
510031,601155,SH,SH,1,600,0.0
510031,601166,SH,SH,1,9900,0.0
510031,601169,SH,SH,1,10100,0.0
510031,601186,SH,SH,1,3200,0.0
510031,601211,SH,SH,1,3100,0.0
510031,601225,SH,SH,1,2700,0.0
510031,601229,SH,SH,1,4900,0.0
510031,601288,SH,SH,1,26300,0.0
510031,601298,SH,SH,1,300,0.0
510031,601318,SH,SH,1,3400,0.0
510031,601328,SH,SH,1,18800,0.0
510031,601377,SH,SH,1,3200,0.0
510031,601390,SH,SH,1,5600,0.0
510031,601398,SH,SH,1,14800,0.0
510031,601577,SH,SH,1,700,0.0
510031,601601,SH,SH,1,2200,0.0
510031,601618,SH,SH,1,4900,0.0
510031,601633,SH,SH,1,800,0.0
510031,601668,SH,SH,1,14400,0.0
510031,601669,SH,SH,1,5200,0.0
510031,601800,SH,SH,1,1600,0.0
510031,601818,SH,SH,1,10900,0.0
510031,601838,SH,SH,1,1200,0.0
510031,601857,SH,SH,1,6700,0.0
510031,601939,SH,SH,1,4600,0.0
510031,601988,SH,SH,1,14500,0.0
510031,601997,SH,SH,1,1800,0.0
510031,601998,SH,SH,1,2100,0.0
510021,600028,SH,SH,1,3100,0.0
510021,600030,SH,SH,1,800,0.0
510021,600031,SH,SH,1,1000,0.0
510021,600036,SH,SH,1,400,0.0
510021,600050,SH,SH,1,2700,0.0
510021,600104,SH,SH,1,700,0.0
510021,600276,SH,SH,1,300,0.0
510021,600309,SH,SH,1,300,0.0
510021,600519,SH,SH,2,0,0.0
510021,600585,SH,SH,1,400,0.0
510021,600887,SH,SH,1,500,0.0
510021,601138,SH,SH,1,900,0.0
510021,601166,SH,SH,1,800,0.0
510021,601186,SH,SH,1,1600,0.0
510021,601288,SH,SH,1,4200,0.0
510021,601318,SH,SH,1,200,0.0
510021,601398,SH,SH,1,2700,0.0
510021,601668,SH,SH,1,2900,0.0
510021,601766,SH,SH,1,2200,0.0
510021,601857,SH,SH,1,2700,0.0
510011,600000,SH,SH,1,2700,0.0
510011,600004,SH,SH,1,200,0.0
510011,600011,SH,SH,1,1000,0.0
510011,600018,SH,SH,1,1100,0.0
510011,600019,SH,SH,1,2000,0.0
510011,600027,SH,SH,1,700,0.0
510011,600028,SH,SH,1,3000,0.0
510011,600029,SH,SH,1,1000,0.0
510011,600031,SH,SH,1,1300,0.0
510011,600036,SH,SH,1,2300,0.0
510011,600048,SH,SH,1,1600,0.0
510011,600050,SH,SH,1,2100,0.0
510011,600061,SH,SH,1,400,0.0
510011,600066,SH,SH,1,300,0.0
510011,600068,SH,SH,1,600,0.0
510011,600085,SH,SH,1,100,0.0
510011,600089,SH,SH,1,800,0.0
510011,600104,SH,SH,1,800,0.0
510011,600109,SH,SH,1,500,0.0
510011,600115,SH,SH,1,1000,0.0
510011,600118,SH,SH,1,100,0.0
510011,600150,SH,SH,1,200,0.0
510011,600171,SH,SH,1,100,0.0
510011,600176,SH,SH,1,500,0.0
510011,600177,SH,SH,1,600,0.0
510011,600183,SH,SH,1,300,0.0
510011,600188,SH,SH,1,200,0.0
510011,600196,SH,SH,1,200,0.0
510011,600256,SH,SH,1,900,0.0
510011,600271,SH,SH,1,300,0.0
510011,600309,SH,SH,1,400,0.0
510011,600332,SH,SH,1,100,0.0
510011,600362,SH,SH,1,200,0.0
510011,600383,SH,SH,1,500,0.0
510011,600406,SH,SH,1,500,0.0
510011,600436,SH,SH,1,100,0.0
510011,600460,SH,SH,1,200,0.0
510011,600489,SH,SH,1,400,0.0
510011,600498,SH,SH,1,200,0.0
510011,600522,SH,SH,1,600,0.0
510011,600528,SH,SH,1,300,0.0
510011,600535,SH,SH,1,200,0.0
510011,600547,SH,SH,1,200,0.0
510011,600566,SH,SH,1,100,0.0
510011,600588,SH,SH,1,400,0.0
510011,600600,SH,SH,1,100,0.0
510011,600635,SH,SH,1,400,0.0
510011,600660,SH,SH,1,300,0.0
510011,600690,SH,SH,1,800,0.0
510011,600741,SH,SH,1,400,0.0
510011,600795,SH,SH,1,2700,0.0
510011,600875,SH,SH,1,200,0.0
510011,600886,SH,SH,1,800,0.0
510011,600887,SH,SH,1,1400,0.0
510011,600895,SH,SH,1,200,0.0
510011,600900,SH,SH,1,2000,0.0
510011,600919,SH,SH,1,2100,0.0
510011,600958,SH,SH,1,800,0.0
510011,600977,SH,SH,1,200,0.0
510011,600999,SH,SH,1,600,0.0
510011,601006,SH,SH,1,1400,0.0
510011,601009,SH,SH,1,1400,0.0
510011,601018,SH,SH,1,900,0.0
510011,601088,SH,SH,1,700,0.0
510011,601111,SH,SH,1,700,0.0
510011,601166,SH,SH,1,3300,0.0
510011,601186,SH,SH,1,1000,0.0
510011,601211,SH,SH,1,1000,0.0
510011,601229,SH,SH,1,1600,0.0
510011,601231,SH,SH,1,100,0.0
510011,601238,SH,SH,1,200,0.0
510011,601318,SH,SH,1,2500,0.0
510011,601328,SH,SH,2,100,514.0
510011,601336,SH,SH,1,200,0.0
510011,601390,SH,SH,1,1800,0.0
510011,601398,SH,SH,1,4900,0.0
510011,601555,SH,SH,1,700,0.0
510011,601598,SH,SH,1,400,0.0
510011,601601,SH,SH,1,700,0.0
510011,601607,SH,SH,1,300,0.0
510011,601618,SH,SH,1,1600,0.0
510011,601628,SH,SH,1,400,0.0
510011,601668,SH,SH,1,4800,0.0
510011,601669,SH,SH,1,1700,0.0
510011,601727,SH,SH,1,800,0.0
510011,601766,SH,SH,1,2200,0.0
510011,601800,SH,SH,1,500,0.0
510011,601818,SH,SH,1,3600,0.0
510011,601838,SH,SH,1,400,0.0
510011,601857,SH,SH,1,2200,0.0
510011,601877,SH,SH,1,200,0.0
510011,601899,SH,SH,1,3100,0.0
510011,601919,SH,SH,1,900,0.0
510011,601939,SH,SH,1,1500,0.0
510011,601985,SH,SH,1,1400,0.0
510011,601988,SH,SH,1,4800,0.0
510011,601989,SH,SH,1,2100,0.0
510011,601998,SH,SH,1,700,0.0
510011,603000,SH,SH,1,100,0.0
510011,603993,SH,SH,1,1600,0.0
159971,300001,SZ,SZ,1,800,0.0
159971,300003,SZ,SZ,1,1800,0.0
159971,300009,SZ,SZ,1,1300,0.0
159971,300010,SZ,SZ,1,1000,0.0
159971,300012,SZ,SZ,1,2200,0.0
159971,300014,SZ,SZ,1,1600,0.0
159971,300015,SZ,SZ,1,2700,0.0
159971,300017,SZ,SZ,1,3000,0.0
159971,300024,SZ,SZ,1,1900,0.0
159971,300026,SZ,SZ,1,2500,0.0
159971,300033,SZ,SZ,1,300,0.0
159971,300038,SZ,SZ,1,1200,0.0
159971,300058,SZ,SZ,1,2900,0.0
159971,300059,SZ,SZ,1,9600,0.0
159971,300068,SZ,SZ,1,900,0.0
159971,300070,SZ,SZ,1,2800,0.0
159971,300072,SZ,SZ,1,1900,0.0
159971,300073,SZ,SZ,1,600,0.0
159971,300078,SZ,SZ,1,900,0.0
159971,300088,SZ,SZ,1,3300,0.0
159971,300098,SZ,SZ,1,1900,0.0
159971,300113,SZ,SZ,1,700,0.0
159971,300115,SZ,SZ,1,900,0.0
159971,300122,SZ,SZ,1,800,0.0
159971,300124,SZ,SZ,1,1700,0.0
159971,300133,SZ,SZ,1,1600,0.0
159971,300136,SZ,SZ,1,1300,0.0
159971,300142,SZ,SZ,1,2000,0.0
159971,300144,SZ,SZ,1,2100,0.0
159971,300146,SZ,SZ,1,1200,0.0
159971,300166,SZ,SZ,1,1300,0.0
159971,300168,SZ,SZ,1,1200,0.0
159971,300170,SZ,SZ,1,1100,0.0
159971,300180,SZ,SZ,1,1300,0.0
159971,300182,SZ,SZ,1,3000,0.0
159971,300188,SZ,SZ,1,700,0.0
159971,300203,SZ,SZ,1,500,0.0
159971,300207,SZ,SZ,1,1600,0.0
159971,300212,SZ,SZ,1,500,0.0
159971,300222,SZ,SZ,1,600,0.0
159971,300226,SZ,SZ,1,200,0.0
159971,300244,SZ,SZ,1,600,0.0
159971,300251,SZ,SZ,1,1500,0.0
159971,300253,SZ,SZ,1,2000,0.0
159971,300271,SZ,SZ,1,900,0.0
159971,300274,SZ,SZ,1,1500,0.0
159971,300285,SZ,SZ,1,1100,0.0
159971,300294,SZ,SZ,1,400,0.0
159971,300296,SZ,SZ,1,2800,0.0
159971,300308,SZ,SZ,1,300,0.0
159971,300315,SZ,SZ,1,4000,0.0
159971,300316,SZ,SZ,1,1000,0.0
159971,300324,SZ,SZ,1,1600,0.0
159971,300347,SZ,SZ,1,800,0.0
